START TIME:2025-08-06 10:43:44,
136.194,1361474
136.233,1361583
136.273,1360966
136.312,1360971
136.352,1360457
136.391,1361084
136.432,1361089
136.47,1360887
136.512,1361100
136.55,1361416
136.592,1361317
136.628,1361114
136.662,1361742
136.704,1362058
136.739,1362685
136.781,1362586
136.82,1363214
136.861,1363115
136.902,1362602
136.941,1362399
136.981,1362923
137.02,1362721
137.061,1362622
137.099,1363249
137.139,1363358
137.179,1363363
137.22,1363783
137.258,1363788
137.299,1363171
137.338,1363072
137.378,1362766
137.417,1362356
137.458,1362361
137.495,1363196
137.537,1364135
137.575,1364866
137.616,1365286
137.655,1366121
137.696,1366126
137.735,1366028
137.775,1365618
137.812,1365519
137.853,1365316
137.891,1365425
137.925,1365533
137.96,1366472
138.001,1366787
138.035,1366688
138.07,1366797
138.11,1366283
138.149,1366080
138.19,1366085
138.227,1366090
138.268,1365784
138.305,1366308
138.348,1366001
138.384,1366525
138.418,1366841
138.46,1367779
138.495,1367888
138.536,1367893
138.572,1368416
138.606,1369044
138.648,1368426
138.682,1368326
138.717,1368331
138.751,1368024
138.793,1367199
138.827,1367204
138.862,1366586
138.903,1367109
138.94,1366907
138.983,1367638
139.019,1367850
139.053,1368789
139.095,1369105
139.13,1369629
139.172,1370049
139.21,1370158
139.252,1369955
139.292,1369856
139.331,1369654
139.371,1369451
139.408,1370390
139.442,1371017
139.476,1371229
139.517,1371026
139.552,1371135
139.586,1370828
139.628,1370729
139.664,1370734
139.698,1371257
139.74,1371262
139.775,1371059
139.809,1371479
139.85,1371898
139.885,1372318
139.927,1372842
139.962,1373158
140.004,1373267
140.038,1373479
140.073,1373484
140.115,1373073
140.149,1372767
140.184,1372045
140.226,1371842
140.26,1371847
140.302,1371955
140.338,1372583
140.372,1373003
140.413,1372800
140.449,1372701
140.482,1372809
140.517,1373540
140.559,1373648
140.593,1374276
140.628,1374177
140.671,1373974
140.705,1373148
140.74,1373257
140.782,1372016
140.816,1372125
140.851,1371922
140.893,1372030
140.927,1371413
140.969,1372662
141.003,1372356
141.038,1372568
141.072,1372676
141.113,1372370
141.148,1371129
141.184,1370511
141.224,1370101
141.264,1369276
141.301,1368866
141.343,1368871
141.379,1369083
141.414,1368880
141.454,1368055
141.49,1368993
141.524,1369102
141.559,1368795
141.601,1368073
141.635,1368078
141.67,1367875
141.711,1367257
141.748,1366847
141.79,1367579
141.826,1368102
141.868,1367277
141.904,1367074
141.939,1366664
141.98,1365735
142.015,1365117
142.058,1364500
142.095,1364505
142.136,1364717
142.177,1364515
142.216,1364001
142.256,1363902
142.296,1363492
142.336,1363290
142.376,1363918
142.417,1363715
142.456,1363097
142.496,1362791
142.534,1362174
142.575,1361245
142.613,1362287
142.654,1362811
142.693,1362712
142.727,1362717
142.762,1363033
142.804,1362622
142.838,1362731
142.872,1363047
142.915,1363467
142.95,1363471
142.984,1362853
143.026,1362858
143.061,1362551
143.095,1362245
143.138,1362665
143.173,1362462
143.214,1361844
143.249,1361434
143.283,1361542
143.318,1361236
143.36,1361863
143.394,1362698
143.436,1362910
143.471,1362915
143.513,1362297
143.549,1360849
143.583,1359713
143.624,1359717
143.661,1359618
143.695,1359727
143.73,1360354
143.772,1360670
143.806,1360467
143.84,1359953
143.881,1359750
143.918,1359651
143.961,1359656
143.996,1359868
144.031,1360184
144.072,1360189
144.107,1360090
144.149,1359576
144.187,1359270
144.228,1359275
144.268,1358969
144.307,1358974
144.347,1359290
144.386,1359399
144.428,1359300
144.465,1359617
144.507,1359310
144.544,1359315
144.585,1359216
144.622,1358702
144.656,1358707
144.691,1358400
144.733,1358509
144.767,1358098
144.802,1357792
144.845,1357278
144.879,1357386
144.922,1357287
144.958,1357500
144.992,1357816
145.034,1358339
145.068,1359070
145.103,1359075
145.144,1359598
145.179,1359811
145.213,1360023
145.256,1360235
145.29,1359928
145.325,1360037
145.365,1359834
145.399,1358905
145.435,1357768
145.476,1358084
145.514,1357674
145.556,1357575
145.594,1358514
145.635,1359246
145.672,1359666
145.713,1359567
145.751,1360402
145.793,1359888
145.83,1360101
145.872,1359691
145.909,1359799
145.95,1358871
145.987,1358668
146.029,1357947
146.066,1357952
146.107,1357749
146.145,1357858
146.185,1357551
146.224,1357660
146.264,1357250
146.304,1356425
146.344,1356223
146.383,1356124
146.424,1355818
146.463,1355719
146.504,1355517
146.542,1355418
146.584,1355630
146.621,1355428
146.663,1355225
146.699,1355230
146.742,1355027
146.777,1355032
146.812,1354830
146.854,1354627
146.888,1355046
146.923,1354636
146.966,1354122
147,1354646
147.041,1354651
147.077,1354656
147.119,1355491
147.157,1355599
147.199,1355604
147.234,1356024
147.268,1356132
147.303,1356137
147.345,1356142
147.379,1355627
147.414,1355217
147.456,1354599
147.492,1353774
147.534,1353779
147.571,1354407
147.613,1353789
147.649,1353898
147.683,1354110
