START TIME:2025-04-20 10:20:02,
6.639,1114935
6.68,1114948
6.716,1114971
6.751,1114969
6.786,1114946
6.827,1114909
6.862,1115012
6.899,1115005
6.938,1114972
6.98,1115010
7.016,1114986
7.059,1115012
7.094,1115006
7.129,1115037
7.172,1115034
7.207,1115005
7.242,1115010
7.285,1115037
7.319,1115043
7.355,1115070
7.396,1115047
7.431,1115035
7.474,1114976
7.508,1115012
7.55,1115014
7.586,1115077
7.629,1115045
7.664,1115034
7.699,1115012
7.742,1115080
7.777,1115024
7.812,1115011
7.852,1114972
7.887,1114962
7.923,1114987
7.964,1114977
7.999,1114969
8.041,1114988
8.076,1114976
8.118,1114912
8.155,1114945
8.19,1114989
8.232,1114972
8.267,1114949
8.302,1114936
8.337,1114959
8.378,1114969
8.413,1114922
8.456,1114926
8.491,1114943
8.53,1114917
8.566,1114939
8.608,1114916
8.644,1114938
8.679,1114981
8.722,1114967
8.757,1114888
8.792,1114931
8.834,1114981
8.87,1114988
8.905,1114955
8.946,1114970
8.98,1114955
9.023,1114963
9.059,1114918
9.094,1114990
9.137,1115009
9.173,1114982
9.214,1114970
9.25,1115035
9.285,1115028
9.325,1114974
9.36,1114953
9.396,1115017
9.438,1115025
9.473,1115050
9.516,1115056
9.552,1115047
9.595,1115032
9.635,1115057
9.674,1115026
9.715,1115070
9.754,1114980
9.795,1115012
9.832,1115024
9.876,1115011
9.911,1115023
9.946,1115032
9.982,1115037
10.022,1114969
10.057,1115001
10.096,1115010
10.133,1114986
10.175,1115021
10.212,1115051
10.247,1114975
10.289,1114837
10.324,1115096
10.36,1115161
10.402,1115172
10.438,1115501
10.48,1115461
10.515,1115617
10.557,1115682
10.592,1115849
10.627,1115862
10.67,1115888
10.705,1115883
10.748,1115846
10.784,1115854
10.826,1116014
10.866,1116023
10.906,1116023
10.947,1116057
10.985,1116152
11.028,1116176
11.064,1116194
11.107,1116277
11.142,1116296
11.178,1116256
11.213,1116335
11.254,1116421
11.29,1116431
11.333,1116432
11.368,1116411
11.41,1116558
11.445,1116554
11.488,1116597
11.524,1116558
11.559,1116596
11.602,1116667
11.637,1116653
11.672,1116711
11.711,1116738
11.747,1116759
11.782,1116692
11.823,1116765
11.858,1116770
11.901,1116854
11.936,1116847
11.979,1116874
12.014,1116851
12.05,1116957
12.093,1116928
12.128,1116868
12.163,1116910
12.204,1116953
12.239,1116987
12.274,1116960
12.315,1117033
12.35,1117080
12.393,1117117
12.428,1116998
12.471,1117070
12.507,1117116
12.542,1117065
12.585,1117074
12.621,1117052
12.664,1117054
12.698,1117141
12.734,1117186
12.775,1117212
12.81,1117157
12.845,1117196
12.885,1117162
12.92,1117104
12.963,1117128
12.999,1117218
13.034,1117264
13.077,1117137
13.112,1117251
13.154,1117253
13.189,1117201
13.224,1117239
13.265,1117201
13.3,1117223
13.336,1117216
13.377,1117216
13.412,1117271
13.455,1117263
13.491,1117247
13.526,1117294
13.569,1117298
13.604,1117286
13.639,1117275
13.679,1117331
13.714,1117284
13.75,1117338
13.789,1117387
13.824,1117268
13.867,1117352
13.903,1117260
13.938,1117304
13.981,1117296
14.017,1117302
14.058,1117352
14.093,1117391
14.129,1117390
14.17,1117370
14.206,1117363
14.241,1117369
14.281,1117396
14.316,1117463
14.359,1117426
14.395,1117483
14.438,1117466
14.473,1117474
14.515,1117535
14.555,1117451
14.595,1117435
14.636,1117435
14.675,1117426
14.716,1117502
14.751,1117501
14.787,1117543
14.822,1117533
14.862,1117523
14.897,1117606
14.936,1117472
14.974,1117509
15.017,1117571
15.053,1117614
15.096,1117600
15.131,1117552
15.167,1117598
15.209,1117681
15.245,1117632
15.28,1117625
15.323,1117653
15.358,1117586
15.393,1117608
15.432,1117626
15.467,1117615
15.51,1117609
15.546,1117690
15.588,1117664
15.624,1117639
15.659,1117585
15.702,1117602
15.737,1117575
15.78,1117618
15.815,1117626
15.857,1117624
15.892,1117690
15.928,1117595
15.967,1117625
16.003,1117635
16.045,1117525
16.083,1117567
16.125,1117640
16.164,1117626
16.204,1117670
16.244,1117649
16.283,1117650
16.325,1117692
16.362,1117547
16.405,1117613
16.441,1117696
16.476,1117690
16.519,1117639
16.554,1117709
16.589,1117638
16.631,1117623
16.666,1117663
16.702,1117674
16.742,1117695
16.777,1117713
16.82,1117559
16.855,1117753
16.898,1117734
16.933,1117722
16.969,1117701
17.012,1117721
17.047,1117664
17.09,1117776
17.125,1117784
17.161,1117740
17.201,1117805
17.236,1117746
17.271,1117752
17.313,1117790
17.348,1117672
17.391,1117794
17.426,1117821
17.462,1117754
17.504,1117760
17.539,1117767
17.581,1117820
17.616,1117844
17.652,1117709
17.693,1117744
17.728,1117845
17.764,1117832
17.804,1117751
17.839,1117788
17.882,1117797
17.918,1117762
17.96,1117840
18.001,1117837
18.039,1117846
18.081,1117829
18.118,1117798
18.161,1117841
18.198,1117913
18.233,1117792
18.268,1117718
18.309,1117807
18.344,1117849
18.382,1117844
18.419,1117854
18.462,1117808
18.497,1117748
18.532,1117885
18.575,1117932
18.611,1117860
18.646,1117813
18.688,1117841
18.723,1117849
18.758,1117923
18.799,1117878
18.835,1117814
18.878,1117955
18.913,1117814
18.956,1117860
18.992,1117908
19.034,1117838
19.073,1117924
19.113,1117855
19.154,1117833
19.193,1117940
19.236,1117924
19.273,1117855
19.316,1117911
19.351,1117955
19.387,1117929
19.422,1117932
19.463,1117836
19.497,1117849
19.536,1117918
19.574,1117893
19.617,1117883
19.654,1117952
19.696,1117856
19.733,1117865
19.768,1117900
19.81,1117913
19.846,1117902
19.881,1117756
19.923,1117848
19.958,1117920
19.994,1117897
20.033,1117869
20.069,1117881
20.112,1117945
20.147,1117937
20.19,1118050
20.226,1117964
20.261,1117737
20.304,1117480
20.339,1117260
20.381,1117079
20.415,1116936
20.451,1116819
20.491,1116738
20.526,1116530
20.569,1116506
20.605,1116461
20.641,1116406
20.684,1116347
20.719,1116306
20.759,1116290
20.801,1116287
20.838,1116192
20.873,1116145
20.915,1116136
20.951,1116096
20.986,1116068
21.025,1116054
21.06,1116024
21.103,1115983
21.139,1116028
21.182,1115960
21.218,1115923
21.253,1115931
21.296,1115899
21.332,1115898
21.372,1115870
21.407,1115848
21.443,1115864
21.483,1115805
21.518,1115804
21.554,1115811
21.597,1115795
21.632,1115766
21.672,1115739
21.714,1115764
21.752,1115776
21.794,1115711
21.831,1115685
21.866,1115693
21.902,1115659
21.94,1115619
21.975,1115620
22.018,1115614
22.054,1115610
22.089,1115569
22.132,1115541
22.167,1115538
22.209,1115527
22.244,1115488
22.28,1115472
22.32,1115483
22.358,1115474
22.4,1115457
22.439,1115364
22.478,1115400
22.52,1115424
22.556,1115394
22.599,1115380
22.636,1115388
22.671,1115369
22.714,1115387
22.749,1115354
22.784,1115295
22.824,1115329
22.859,1115332
22.894,1115333
22.935,1115314
22.97,1115311
23.013,1115306
23.048,1115317
23.091,1115240
23.126,1115290
23.169,1115282
23.208,1115270
23.247,1115297
23.288,1115254
23.326,1115262
23.368,1115294
23.406,1115271
23.448,1115266
23.486,1115259
23.528,1115272
23.566,1115258
23.608,1115194
23.644,1115248
23.678,1115244
23.714,1115279
23.755,1115234
23.79,1115212
23.828,1115224
23.867,1115219
23.909,1115202
23.945,1115201
23.988,1115220
24.024,1115238
24.059,1115129
24.102,1115187
24.137,1115165
24.172,1115152
24.215,1115143
24.25,1115076
24.292,1115113
24.328,1115117
24.363,1115153
24.404,1115101
24.439,1115099
24.482,1115107
24.518,1115095
24.561,1115090
24.596,1115088
24.638,1115081
24.679,1115110
24.718,1115069
24.76,1115085
24.797,1115061
24.84,1115065
24.876,1115090
24.91,1115042
24.946,1115044
24.987,1115052
25.023,1115047
25.06,1115042
25.098,1115046
25.14,1115044
25.178,1115056
25.213,1115010
25.256,1115019
25.291,1115057
25.326,1115035
25.367,1115019
25.402,1115030
25.438,1115025
25.478,1115006
25.515,1115054
25.558,1114998
25.599,1115013
25.637,1115000
25.679,1115011
25.715,1115006
25.75,1114977
25.785,1114975
25.825,1115031
25.86,1114943
25.899,1114953
25.937,1114969
25.98,1114961
26.016,1114959
26.058,1114933
26.094,1114939
26.129,1114951
26.172,1114874
26.207,1114917
26.242,1114926
26.283,1114939
26.318,1114910
26.354,1114918
26.395,1114878
26.431,1114906
26.473,1114899
26.508,1114867
26.551,1114906
26.587,1114948
26.622,1114879
26.665,1114922
26.7,1114915
26.743,1114889
26.777,1114902
26.813,1114855
26.854,1114900
26.889,1114922
26.924,1114905
26.965,1114909
27.001,1114923
27.044,1114946
27.079,1114939
27.122,1114886
27.161,1114895
27.199,1114930
27.241,1114914
27.278,1114921
27.321,1114909
27.357,1114928
27.392,1114900
27.428,1114954
27.466,1114878
27.501,1114883
27.542,1114863
27.578,1114870
27.62,1114853
27.656,1114847
27.691,1114850
27.734,1114858
27.769,1114877
27.805,1114808
27.847,1114843
27.882,1114830
27.918,1114836
27.959,1114828
27.994,1114815
28.034,1114848
28.07,1114875
28.112,1114756
28.148,1114792
28.183,1114837
28.225,1114807
28.26,1114780
28.296,1114782
28.331,1114813
28.37,1114838
28.406,1114731
28.448,1114813
28.483,1114782
28.526,1114770
28.562,1114762
28.605,1114744
28.64,1114771
28.682,1114785
28.723,1114709
28.762,1114750
28.797,1114759
28.832,1114756
28.873,1114754
28.908,1114748
28.948,1114723
28.985,1114763
29.027,1114816
29.063,1114750
29.098,1114760
29.141,1114768
29.176,1114793
29.212,1114799
29.254,1114795
29.29,1114788
29.325,1114815
29.366,1114669
29.402,1114767
29.441,1114753
29.477,1114795
29.52,1114769
29.557,1114764
29.592,1114823
29.634,1114843
29.669,1114708
29.705,1114812
29.747,1114795
29.782,1114763
29.817,1114735
29.858,1114762
29.894,1114792
29.937,1114945
29.972,1114758
30.008,1114739
30.051,1114491
30.086,1114982
30.128,1115395
30.163,1115531
30.206,1115643
30.241,1115705
30.276,1115726
30.317,1115841
30.352,1115967
30.395,1116041
30.431,1116164
30.473,1116194
30.511,1116196
30.552,1116134
30.592,1116138
30.632,1116195
30.673,1116248
30.712,1116205
30.754,1116207
30.792,1116250
30.835,1116277
30.87,1116253
30.906,1116304
30.948,1116355
30.984,1116411
31.019,1116352
31.059,1116386
31.094,1116379
31.13,1116407
31.17,1116434
31.205,1116407
31.248,1116443
31.284,1116442
31.327,1116460
31.363,1116482
31.405,1116478
31.445,1116496
31.485,1116579
31.526,1116458
31.564,1116537
31.606,1116573
31.643,1116567
31.678,1116621
31.713,1116607
31.754,1116641
31.79,1116661
31.828,1116660
31.866,1116715
31.909,1116617
31.946,1116681
31.989,1116702
32.025,1116709
32.061,1116702
32.103,1116687
32.138,1116748
32.173,1116780
32.215,1116687
32.25,1116714
32.286,1116755
32.327,1116749
32.362,1116740
32.404,1116777
32.44,1116777
32.483,1116766
32.518,1116816
32.554,1116802
32.597,1116807
32.632,1116741
32.673,1116789
32.709,1116752
32.744,1116783
32.784,1116778
32.819,1116864
32.855,1116829
32.897,1116856
32.933,1116848
32.976,1116853
33.011,1116881
33.053,1116855
33.094,1116835
33.13,1116873
33.173,1116891
33.21,1116910
33.245,1116918
33.281,1116904
33.32,1116931
33.355,1116965
33.395,1116907
33.432,1116962
33.474,1116968
33.511,1116985
33.546,1117004
33.588,1116981
33.624,1117054
33.659,1117093
33.702,1116996
33.737,1117036
33.772,1117088
33.811,1117086
33.846,1117086
33.89,1117068
33.925,1117073
33.968,1117095
34.004,1117036
34.039,1117101
34.082,1117112
34.118,1117079
34.16,1117082
34.196,1117102
34.239,1117072
34.274,1117065
34.317,1117157
34.352,1117084
34.39,1117095
34.427,1117089
34.463,1117110
34.505,1117111
34.54,1117080
34.575,1117084
34.617,1117124
34.653,1117067
34.688,1117052
34.728,1117088
34.764,1117132
34.803,1117124
34.84,1117128
34.883,1117140
34.919,1117146
34.953,1117174
34.995,1117110
35.031,1117160
35.066,1117178
35.108,1117166
35.143,1117145
35.186,1117195
35.221,1117174
35.257,1117189
35.297,1117257
35.332,1117219
35.376,1117197
35.411,1117220
35.454,1117232
35.489,1117204
35.525,1117185
35.568,1117246
35.603,1117300
35.646,1117205
35.682,1117237
35.717,1117275
35.757,1117247
35.792,1117244
35.836,1117233
35.871,1117269
35.906,1117274
35.949,1117338
35.984,1117305
36.027,1117306
36.062,1117272
36.098,1117275
36.141,1117307
36.176,1117268
36.217,1117239
36.252,1117317
36.288,1117277
36.329,1117283
36.364,1117299
36.407,1117266
36.442,1117278
36.477,1117248
36.52,1117287
36.556,1117276
36.596,1117352
36.638,1117295
36.676,1117262
36.718,1117263
36.756,1117308
36.798,1117290
36.835,1117276
36.878,1117317
36.913,1117275
36.948,1117305
36.99,1117304
37.025,1117298
37.061,1117346
37.102,1117374
37.136,1117337
37.178,1117302
37.214,1117300
37.257,1117313
37.292,1117343
37.328,1117339
37.37,1117319
37.405,1117327
37.441,1117444
37.48,1117319
37.515,1117373
37.557,1117360
37.592,1117383
37.627,1117378
37.669,1117364
37.704,1117400
37.747,1117452
37.782,1117407
37.824,1117357
37.865,1117424
37.904,1117427
37.945,1117423
37.982,1117386
38.025,1117404
38.061,1117469
38.096,1117374
38.132,1117378
38.171,1117442
38.206,1117393
38.246,1117399
38.283,1117415
38.326,1117422
38.362,1117482
38.397,1117399
38.44,1117399
38.475,1117456
38.51,1117439
38.551,1117403
38.586,1117420
38.622,1117428
38.661,1117400
38.697,1117472
38.74,1117411
38.775,1117434
38.811,1117432
38.853,1117421
38.888,1117449
38.928,1117479
38.964,1117410
38.999,1117456
39.039,1117429
39.074,1117456
39.109,1117440
39.152,1117485
39.188,1117442
39.229,1117440
39.27,1117444
39.309,1117467
39.35,1117444
39.388,1117480
39.43,1117465
39.466,1117477
39.509,1117520
39.545,1117463
39.58,1117483
39.623,1117491
39.658,1117474
39.693,1117416
39.734,1117483
39.769,1117578
39.81,1117520
39.845,1117481
39.888,1117527
39.925,1117538
39.96,1117496
40.002,1117496
40.037,1117631
40.072,1117721
40.114,1117502
40.149,1117582
40.192,1117136
40.227,1116861
40.262,1116685
40.303,1116534
40.338,1116431
40.381,1116325
40.417,1116286
40.452,1116217
40.495,1116146
40.53,1116097
40.573,1116019
40.608,1116067
40.643,1115989
40.683,1115905
40.718,1115902
40.754,1115893
40.796,1115851
40.831,1115886
40.874,1115786
40.91,1115739
40.953,1115723
40.988,1115709
41.024,1115700
41.066,1115639
41.102,1115592
41.143,1115620
41.178,1115557
41.214,1115551
41.255,1115484
41.29,1115483
41.325,1115411
41.366,1115340
41.402,1115400
41.445,1115370
41.48,1115303
41.523,1115282
41.559,1115276
41.594,1115277
41.637,1115237
41.673,1115185
41.715,1115186
41.75,1115177
41.785,1115161
41.825,1115120
41.86,1115142
41.896,1115087
41.937,1115100
41.972,1115103
42.015,1115013
42.051,1115051
42.086,1115050
42.128,1115048
42.164,1115068
42.205,1115025
42.24,1115069
42.275,1115047
42.315,1114964
42.351,1114996
42.386,1114948
42.428,1114988
42.464,1114982
42.507,1114954
42.543,1114986
42.585,1114988
42.62,1115013
42.663,1114939
42.704,1114969
42.742,1114952
42.784,1114894
42.822,1114913
42.857,1114925
42.892,1114905
42.933,1114856
42.968,1114847
43.007,1114863
43.043,1114833
43.086,1114904
43.122,1114790
43.157,1114787
43.2,1114773
43.235,1114733
43.278,1114743
43.313,1114724
43.349,1114722
43.387,1114708
43.423,1114682
43.466,1114683
43.501,1114691
43.537,1114626
43.58,1114643
43.615,1114647
43.657,1114589
43.698,1114637
43.736,1114623
43.778,1114609
43.815,1114578
43.85,1114580
43.885,1114607
43.927,1114603
43.963,1114507
44.005,1114584
44.041,1114564
44.08,1114564
44.116,1114536
44.159,1114554
44.195,1114523
44.23,1114582
44.273,1114536
44.308,1114532
44.344,1114554
44.384,1114551
44.42,1114572
44.462,1114550
44.497,1114477
44.533,1114531
44.574,1114546
44.609,1114546
44.652,1114554
44.688,1114524
44.723,1114531
44.766,1114531
44.801,1114478
44.844,1114574
44.879,1114557
44.915,1114576
44.956,1114550
44.991,1114552
45.026,1114505
45.067,1114460
45.102,1114451
45.146,1114515
45.181,1114507
45.224,1114504
45.26,1114487
45.295,1114481
45.339,1114441
45.374,1114437
45.414,1114400
45.449,1114363
45.485,1114350
45.525,1114382
45.56,1114387
45.596,1114367
45.639,1114358
45.674,1114342
45.715,1114363
45.756,1114384
45.795,1114298
45.836,1114369
45.875,1114374
45.916,1114300
45.953,1114308
45.987,1114320
46.023,1114305
46.064,1114361
46.1,1114272
46.142,1114300
46.177,1114294
46.217,1114286
46.253,1114282
46.295,1114290
46.331,1114271
46.366,1114328
46.408,1114313
46.444,1114314
46.479,1114296
46.521,1114304
46.555,1114284
46.591,1114280
46.632,1114298
46.667,1114334
46.709,1114336
46.744,1114277
46.787,1114343
46.823,1114393
46.858,1114337
46.901,1114321
46.936,1114337
46.971,1114330
47.012,1114325
47.046,1114363
47.082,1114255
47.123,1114306
47.159,1114292
47.201,1114298
47.236,1114299
47.279,1114262
47.315,1114266
47.35,1114267
47.393,1114217
47.429,1114260
47.47,1114249
47.505,1114221
47.54,1114245
47.58,1114235
47.615,1114219
47.651,1114244
47.693,1114209
47.728,1114161
47.771,1114202
47.807,1114176
47.849,1114141
47.889,1114171
47.929,1114181
47.97,1114183
48.009,1114182
48.051,1114117
48.087,1114194
48.13,1114138
48.166,1114161
48.201,1114184
48.237,1114143
48.277,1114179
48.312,1114197
48.351,1114201
48.387,1114184
48.43,1114163
48.466,1114171
48.501,1114185
48.544,1114125
48.58,1114203
48.615,1114204
48.657,1114224
48.693,1114204
48.735,1114180
48.77,1114223
48.806,1114220
48.846,1114244
48.881,1114175
48.924,1114235
48.959,1114252
48.995,1114196
49.037,1114212
49.072,1114228
49.108,1114221
49.148,1114261
49.183,1114241
49.218,1114150
49.26,1114219
49.294,1114168
49.337,1114190
49.373,1114194
49.416,1114166
49.451,1114185
49.487,1114159
49.529,1114184
49.564,1114214
49.6,1114154
49.64,1114154
49.675,1114140
49.71,1114131
49.751,1114154
49.786,1114186
49.829,1114135
49.865,1114195
49.908,1114175
49.943,1114124
49.979,1114284
50.022,1114021
50.057,1114085
50.097,1114142
50.132,1114445
50.168,1114638
50.208,1114679
50.243,1114624
50.278,1114773
50.321,1114811
50.357,1114874
50.4,1114861
50.435,1114874
50.471,1114899
50.514,1114948
50.556,1114977
50.598,1114954
50.635,1114979
50.678,1114984
50.715,1114963
50.757,1114985
50.794,1114981
50.829,1115009
50.864,1115026
50.906,1115097
50.941,1115115
50.984,1115190
51.019,1115231
51.058,1115295
51.094,1115248
51.137,1115362
51.172,1115412
51.208,1115420
51.251,1115454
51.286,1115511
51.329,1115523
51.364,1115531
51.399,1115611
51.44,1115604
51.475,1115649
51.518,1115698
51.552,1115688
51.595,1115717
51.631,1115692
51.673,1115764
51.711,1115798
51.752,1115795
51.791,1115819
51.832,1115842
51.872,1115874
51.91,1115887
51.952,1115885
51.989,1115900
52.032,1115954
52.069,1115968
52.104,1115887
52.146,1115945
52.181,1115937
52.216,1116000
52.259,1116014
52.294,1115967
52.33,1116025
52.371,1116056
52.406,1116062
52.446,1116038
52.482,1116053
52.525,1116063
52.561,1116060
52.596,1116020
52.639,1116098
52.674,1116112
52.709,1116139
52.751,1116105
52.786,1116119
52.822,1116120
52.865,1116172
52.9,1116173
52.943,1116159
52.979,1116163
53.02,1116225
53.061,1116202
53.1,1116203
53.141,1116203
53.179,1116224
53.221,1116239
53.259,1116239
53.301,1116261
53.338,1116286
53.38,1116314
53.417,1116277
53.452,1116290
53.488,1116319
53.529,1116325
53.564,1116299
53.602,1116351
53.638,1116338
53.681,1116370
53.718,1116363
53.753,1116357
53.795,1116359
53.83,1116360
53.866,1116411
53.908,1116367
53.944,1116370
53.979,1116440
54.019,1116421
54.054,1116388
54.096,1116403
54.132,1116414
54.175,1116424
54.21,1116425
54.246,1116440
54.289,1116442
54.325,1116415
54.366,1116419
54.402,1116437
54.444,1116433
54.48,1116429
54.515,1116354
54.556,1116420
54.591,1116448
54.627,1116492
54.67,1116453
54.705,1116446
54.749,1116463
54.784,1116452
54.824,1116491
54.866,1116481
54.903,1116408
54.946,1116473
54.983,1116484
55.026,1116498
55.063,1116498
55.098,1116491
55.133,1116557
55.174,1116556
55.21,1116486
55.247,1116552
55.286,1116549
55.328,1116562
55.366,1116578
55.408,1116564
55.445,1116581
55.48,1116617
55.522,1116625
55.558,1116599
55.593,1116598
55.635,1116611
55.671,1116635
55.713,1116611
55.748,1116629
55.783,1116644
55.823,1116664
55.859,1116618
55.902,1116662
55.937,1116621
55.973,1116599
56.016,1116622
56.051,1116624
56.093,1116642
56.128,1116651
56.164,1116657
56.204,1116651
56.239,1116615
56.274,1116623
56.317,1116626
56.352,1116618
56.395,1116614
56.431,1116636
56.474,1116634
56.51,1116664
56.545,1116641
56.588,1116617
56.624,1116608
56.665,1116567
56.701,1116651
56.743,1116655
56.779,1116670
56.821,1116631
56.856,1116649
56.891,1116640
56.931,1116675
56.97,1116691
57.011,1116654
57.05,1116673
57.09,1116711
57.131,1116669
57.17,1116699
57.211,1116685
57.249,1116681
57.292,1116718
57.327,1116682
57.37,1116717
57.405,1116718
57.44,1116741
57.482,1116715
57.518,1116733
57.553,1116746
57.594,1116723
57.629,1116738
57.665,1116750
57.706,1116755
57.741,1116757
57.782,1116746
57.817,1116758
57.86,1116709
57.897,1116738
57.932,1116781
57.973,1116690
58.009,1116759
58.044,1116740
58.079,1116742
58.12,1116754
58.155,1116752
58.193,1116777
58.231,1116771
58.274,1116750
58.31,1116745
58.345,1116736
58.387,1116800
58.423,1116766
58.458,1116735
58.499,1116776
58.534,1116775
58.569,1116786
58.611,1116793
58.646,1116716
58.688,1116731
58.723,1116753
58.766,1116778
58.802,1116778
58.837,1116749
58.879,1116807
58.915,1116802
58.95,1116738
58.991,1116818
59.027,1116810
59.062,1116808
59.103,1116829
59.139,1116798
59.179,1116820
59.215,1116824
59.258,1116828
59.294,1116789
59.329,1116789
59.371,1116827
59.407,1116841
59.442,1116834
59.477,1116834
59.517,1116861
59.552,1116858
59.591,1116807
59.628,1116849
59.671,1116848
59.708,1116829
59.743,1116880
59.785,1116847
59.821,1116864
59.856,1116838
59.898,1116868
59.933,1116888
59.968,1116789
60.008,1116847
60.043,1116917
60.086,1116941
60.122,1116781
60.165,1116484
60.2,1116275
60.236,1116020
60.278,1115909
60.313,1115815
60.356,1115701
60.391,1115643
60.426,1115502
60.467,1115470
60.502,1115396
60.544,1115366
60.579,1115278
60.615,1115263
60.658,1115255
60.693,1115219
60.736,1115170
60.772,1115149
60.814,1115136
60.854,1115094
60.893,1115035
60.935,1115059
60.972,1115051
61.015,1114959
61.05,1114946
61.086,1114906
61.128,1114886
61.163,1114849
61.198,1114881
61.239,1114833
61.274,1114806
61.316,1114763
61.351,1114729
61.394,1114719
61.43,1114715
61.465,1114741
61.508,1114704
61.543,1114689
61.578,1114668
61.619,1114641
61.654,1114656
61.69,1114661
61.73,1114647
61.765,1114616
61.809,1114651
61.844,1114651
61.887,1114539
61.922,1114611
61.958,1114583
62.001,1114565
62.036,1114607
62.071,1114527
62.113,1114523
62.147,1114526
62.183,1114529
62.223,1114509
62.259,1114475
62.302,1114460
62.337,1114423
62.38,1114483
62.415,1114424
62.451,1114420
62.494,1114385
62.529,1114375
62.572,1114344
62.607,1114353
62.642,1114299
62.682,1114293
62.718,1114252
62.753,1114239
62.795,1114265
62.83,1114221
62.873,1114205
62.909,1114198
62.951,1114204
62.991,1114167
63.03,1114194
63.071,1114089
63.109,1114139
63.151,1114167
63.187,1114148
63.23,1114112
63.267,1114101
63.301,1114140
63.337,1114127
63.378,1114066
63.413,1114085
63.451,1114103
63.489,1114085
63.531,1114057
63.568,1114077
63.611,1114065
63.648,1114037
63.691,1114065
63.727,1114010
63.762,1113995
63.804,1113998
63.839,1114004
63.874,1114022
63.916,1114015
63.951,1114023
63.987,1114047
64.028,1114035
64.063,1113980
64.106,1113984
64.142,1113983
64.185,1113949
64.22,1113977
64.256,1113971
64.299,1113992
64.334,1113952
64.374,1113913
64.409,1113928
64.445,1113887
64.485,1113880
64.521,1113909
64.564,1113895
64.599,1113889
64.635,1113909
64.678,1113879
64.713,1113875
64.754,1113887
64.795,1113832
64.834,1113853
64.875,1113869
64.913,1113839
64.955,1113878
64.993,1113818
65.035,1113825
65.071,1113844
65.106,1113820
65.142,1113837
65.182,1113839
65.217,1113811
65.259,1113821
65.295,1113872
65.337,1113754
65.373,1113823
65.416,1113833
65.451,1113860
65.487,1113858
65.53,1113833
65.566,1113880
65.605,1113895
65.641,1113840
65.676,1113887
65.716,1113878
65.752,1113860
65.787,1113871
65.83,1113886
65.866,1113884
65.909,1113915
65.944,1113893
65.987,1113857
66.027,1113877
66.067,1113811
66.108,1113825
66.147,1113785
66.189,1113820
66.224,1113813
66.259,1113835
66.301,1113813
66.337,1113777
66.372,1113759
66.413,1113765
66.449,1113703
66.49,1113737
66.525,1113693
66.568,1113754
66.604,1113748
66.639,1113694
